Trial_number,Sentence_ID,Sentence_pixel_length,Congruent_1,Familiar_1,LocationTop_1,Cued_1,Trialcorrect_1,Trialbroken_1,ST
0,0,0,0,0,0,0,1,1,0.0091839
0,0,0,0,0,0,0,0,0,5.0178
0,0,0,0,0,0,0,1,1,3.1369
0,0,0,0,0,0,0,1,1,1.2306
0,0,0,0,0,0,0,1,1,1.4448
0,0,0,0,0,0,0,1,1,1.4671
0,0,0,0,0,0,0,1,1,1.7093
0,0,0,0,0,0,0,0,0,5.0136
0,0,0,0,0,0,0,2,1,1.9969
0,0,0,0,0,0,0,1,1,1.6149
0,0,0,0,0,0,0,1,1,3.1784
0,0,0,0,0,0,0,1,1,1.0921
0,0,0,0,0,0,0,1,1,1.5948
0,0,0,0,0,0,0,2,1,1.5077
0,0,0,0,0,0,0,1,1,2.7232
0,0,0,0,0,0,0,2,1,3.2013
0,0,0,0,0,0,0,1,1,1.1295
0,0,0,0,0,0,0,1,1,1.2257
0,0,0,0,0,0,0,1,1,1.568
0,0,0,0,0,0,0,1,1,1.4029
0,0,0,0,0,0,0,1,1,1.2491
0,0,0,0,0,0,0,1,1,1.2615
0,0,0,0,0,0,0,1,1,1.1355
0,0,0,0,0,0,0,1,1,1.7712
0,0,0,0,0,0,0,1,1,1.1619
0,0,0,0,0,0,0,1,1,1.1705
0,0,0,0,0,0,0,1,1,1.0555
0,0,0,0,0,0,0,1,1,1.7257
0,0,0,0,0,0,0,1,1,1.569
0,0,0,0,0,0,0,1,1,1.4611
0,0,0,0,0,0,0,1,1,1.8648
0,0,0,0,0,0,0,2,1,2.1753
0,0,0,0,0,0,0,1,1,1.9701
0,0,0,0,0,0,0,1,1,2.0761
0,0,0,0,0,0,0,1,1,1.3919
0,0,0,0,0,0,0,2,1,1.2791
0,0,0,0,0,0,0,1,1,1.8112
0,0,0,0,0,0,0,1,1,1.7234
0,0,0,0,0,0,0,1,1,1.6744
0,0,0,0,0,0,0,2,1,1.2895
0,0,0,0,0,0,0,1,1,1.4131
0,0,0,0,0,0,0,1,1,2.0254
0,0,0,0,0,0,0,1,1,2.2893
0,0,0,0,0,0,0,1,1,1.649
0,0,0,0,0,0,0,1,1,1.4403
0,0,0,0,0,0,0,2,1,1.4866
0,0,0,0,0,0,0,1,1,1.4815
0,0,0,0,0,0,0,1,1,2.2531
0,0,0,0,0,0,0,2,1,1.383
0,0,0,0,0,0,0,1,1,1.6163
0,0,0,0,0,0,0,1,1,1.6892
0,0,0,0,0,0,0,1,1,1.5491
0,0,0,0,0,0,0,2,1,1.3612
0,0,0,0,0,0,0,1,1,1.4167
0,0,0,0,0,0,0,1,1,1.0675
0,0,0,0,0,0,0,1,1,1.7688
0,0,0,0,0,0,0,1,1,1.6384
0,0,0,0,0,0,0,1,1,1.7944
0,0,0,0,0,0,0,1,1,1.3128
0,0,0,0,0,0,0,1,1,1.6259
